transaction_id,customer_id,product_id,product_category,amount,date
7114,97,42348,cosmetics and bodycare,6358.88,7-12-2024
7115,47,66889,media,7954.08,13-10-2024
7116,71,31295,furniture and decor,5255.27,7-12-2024
7117,4,36391,office equipment,2994.14,25-2-2024
7118,100,94218,office equipment,3074.81,19-4-2024
7119,89,91854,shoes,2128.57,9-1-2024
7120,42,13693,food and beverage,2886.03,19-5-2024
7121,27,7888,digital services,2669.87,21-2-2024
7122,97,7474,digital services,9560.52,23-3-2024
7123,36,58946,office equipment,3363.8,23-8-2024
7124,73,77504,electronics,4023.0,21-11-2024
7125,77,68951,furniture and decor,2985.47,17-12-2024
7126,45,4035,electronics,1406.53,20-12-2024
7127,97,92609,cosmetics and bodycare,8994.84,19-2-2024
7128,53,61341,toys and hobbies,4216.46,28-3-2024
7129,35,47132,health and wellness,8600.54,25-8-2024
7130,37,22352,drink,529.52,14-10-2024
7131,95,7913,toys and hobbies,2642.84,4-9-2024
7132,56,11605,furniture and decor,9660.52,23-3-2024
7133,26,32732,office equipment,2722.98,13-8-2024
7134,10,76381,drink,6878.78,24-1-2024
7135,53,41503,electronics,8293.5,10-5-2024
7136,27,3737,fashion and apparel,853.53,5-7-2024
7137,53,25490,digital services,9047.12,15-9-2024
7138,55,44509,electronics,8918.98,21-7-2024
7139,33,31295,furniture and decor,5255.27,24-8-2024
7140,91,6733,cosmetics and bodycare,7693.25,21-8-2024
7141,59,38356,health and wellness,1722.27,8-8-2024
7142,79,50576,fashion and apparel,4890.99,20-1-2024
7143,65,1046,health and wellness,6698.22,12-10-2024
7144,35,31096,shoes,6712.54,26-10-2024
7145,21,63431,digital services,6551.45,15-2-2024
7146,65,62137,toys and hobbies,6342.9,28-8-2024
7147,37,11475,office equipment,1603.03,10-3-2024
7148,71,91111,furniture and decor,4931.28,18-2-2024
7149,23,73847,media,3636.56,11-4-2024
7150,31,46384,media,7825.92,20-7-2024
7151,95,49031,media,9360.47,15-10-2024
7152,23,1409,cosmetics and bodycare,8768.48,8-1-2024
7153,65,41373,furniture and decor,5762.36,15-8-2024
7154,72,35484,health and wellness,8229.9,24-7-2024
7155,2,40017,furniture and decor,4513.64,19-11-2024
7156,45,61383,media,5423.32,12-1-2024
7157,79,71750,toys and hobbies,2477.21,16-10-2024
7158,77,92223,cosmetics and bodycare,2521.63,8-10-2024
7159,34,45523,furniture and decor,3891.12,11-12-2024
7160,7,42951,food and beverage,4376.55,20-8-2024
7161,70,52765,health and wellness,4760.14,22-1-2024
7162,30,64333,pet products,7681.81,10-12-2024
7163,50,69286,media,2244.35,11-10-2024
7164,2,85020,shoes,3157.82,26-7-2024
7165,26,10975,fashion and apparel,5975.08,13-8-2024
7166,12,80324,pet products,826.1,15-1-2024
7167,37,90875,drink,3475.03,22-9-2024
7168,60,87980,electronics,4886.42,25-3-2024
7169,45,6198,cosmetics and bodycare,5946.43,1-6-2024
7170,60,9450,health and wellness,1178.44,15-1-2024
7171,83,75582,shoes,6975.02,10-3-2024
7172,41,2183,toys and hobbies,1515.86,14-2-2024
7173,84,52219,electronics,3116.36,6-5-2024
7174,30,21697,drink,7686.93,17-3-2024
7175,82,8205,digital services,829.05,1-8-2024
7176,36,73497,media,2092.21,3-1-2024
7177,20,88951,cosmetics and bodycare,3135.21,8-6-2024
7178,94,53589,toys and hobbies,9378.05,24-4-2024
7179,41,93476,media,9672.51,25-11-2024
7180,29,12617,fashion and apparel,4281.83,27-3-2024
7181,100,28544,fashion and apparel,7910.47,2-6-2024
7182,13,33126,drink,7467.3,16-10-2024
7183,57,53009,food and beverage,7045.62,20-5-2024
7184,87,78048,furniture and decor,2300.8,3-9-2024
7185,30,79073,digital services,1689.14,6-10-2024
7186,62,18317,electronics,5399.83,27-2-2024
7187,13,2457,shoes,3881.13,26-12-2024
7188,82,91655,food and beverage,5249.21,8-5-2024
7189,10,86681,cosmetics and bodycare,8691.59,21-6-2024
7190,25,7084,toys and hobbies,7847.93,4-10-2024
7191,61,84790,drink,3741.68,12-1-2024
7192,71,70388,furniture and decor,8071.73,5-6-2024
7193,24,48281,cosmetics and bodycare,308.09,26-8-2024
7194,43,30189,furniture and decor,5143.75,17-11-2024
7195,95,42935,digital services,6656.73,17-4-2024
7196,15,72695,toys and hobbies,1541.59,2-9-2024
7197,4,57404,digital services,3455.19,15-1-2024
7198,10,22046,digital services,4557.76,23-1-2024
7199,73,45523,furniture and decor,3891.12,24-9-2024
7200,99,4035,electronics,1406.53,28-9-2024
7201,72,32686,health and wellness,9208.49,12-9-2024
7202,61,92215,shoes,469.56,23-9-2024
7203,35,41983,digital services,3941.26,10-8-2024
7204,90,7704,drink,9249.94,12-10-2024
7205,49,15065,drink,2052.89,24-12-2024
7206,98,985,media,3818.95,22-10-2024
7207,39,94594,digital services,6330.09,12-3-2024
7208,10,18960,food and beverage,5288.6,27-4-2024
7209,48,18085,office equipment,154.41,1-5-2024
7210,64,57229,electronics,6410.32,9-4-2024
7211,37,73444,food and beverage,7077.46,28-4-2024
7212,22,75582,shoes,6975.02,12-3-2024
7213,93,46299,electronics,8276.49,20-6-2024
7214,80,2253,cosmetics and bodycare,1155.79,22-5-2024
7215,93,29828,shoes,562.52,27-6-2024
7216,85,85141,drink,7381.15,2-1-2024
7217,73,28544,fashion and apparel,7910.47,20-8-2024
7218,3,34195,cosmetics and bodycare,4688.42,27-10-2024
7219,45,13318,fashion and apparel,7606.82,23-10-2024
7220,47,13248,media,8157.16,21-8-2024
7221,56,84352,fashion and apparel,2046.08,2-6-2024
7222,96,98085,shoes,8372.65,3-1-2024
7223,59,70884,toys and hobbies,7705.78,13-12-2024
7224,16,96435,drink,5639.6,15-3-2024
7225,75,88784,shoes,4944.7,2-12-2024
7226,12,89612,fashion and apparel,281.91,20-2-2024
7227,70,89612,fashion and apparel,281.91,1-3-2024
7228,32,32130,health and wellness,9076.06,11-11-2024
7229,20,78956,pet products,4227.36,24-8-2024
7230,29,61653,health and wellness,3819.39,24-2-2024
7231,2,60075,digital services,2803.05,23-7-2024
7232,62,73416,health and wellness,9551.76,12-2-2024
7233,75,10521,cosmetics and bodycare,2356.57,14-2-2024
7234,12,89454,health and wellness,2261.15,11-5-2024
7235,6,12594,toys and hobbies,6698.7,7-2-2024
7236,79,20255,electronics,7063.32,2-9-2024
7237,40,19495,shoes,2539.55,25-6-2024
7238,4,2996,toys and hobbies,8830.12,4-4-2024
7239,19,50766,drink,915.07,10-4-2024
7240,36,18713,food and beverage,6057.36,21-12-2024
7241,37,54004,toys and hobbies,787.86,4-9-2024
7242,12,49680,fashion and apparel,1074.87,26-10-2024
7243,59,49444,shoes,6916.38,12-12-2024
7244,68,66807,fashion and apparel,4657.38,8-8-2024
7245,22,78956,pet products,4227.36,12-2-2024
7246,51,20846,health and wellness,9018.0,15-3-2024
7247,17,49444,shoes,6916.38,24-3-2024
7248,27,97480,electronics,9145.45,22-4-2024
7249,3,34195,cosmetics and bodycare,4688.42,17-7-2024
7250,74,7704,drink,9249.94,26-3-2024
7251,17,99313,shoes,7585.83,24-4-2024
7252,66,15303,electronics,7342.41,18-4-2024
7253,41,26310,cosmetics and bodycare,4384.84,20-10-2024
7254,67,99923,pet products,158.52,15-7-2024
7255,29,37635,drink,3263.84,11-1-2024
7256,78,34195,cosmetics and bodycare,4688.42,18-9-2024
7257,38,98085,shoes,8372.65,15-10-2024
7258,67,44509,electronics,8918.98,10-10-2024
7259,97,48281,cosmetics and bodycare,308.09,5-7-2024
7260,9,4329,fashion and apparel,4619.54,28-11-2024
7261,67,47877,digital services,1944.74,23-7-2024
7262,83,23934,shoes,5019.5,21-1-2024
7263,43,49748,toys and hobbies,6624.18,20-8-2024
7264,40,37572,cosmetics and bodycare,8774.87,13-6-2024
7265,60,723,digital services,7964.68,20-1-2024
7266,73,10521,cosmetics and bodycare,2356.57,26-9-2024
7267,11,37429,media,4077.91,1-8-2024
7268,25,78450,toys and hobbies,2738.33,28-12-2024
7269,34,55513,pet products,4312.79,24-4-2024
7270,40,28715,shoes,4915.95,6-12-2024
7271,88,37256,health and wellness,9952.24,7-7-2024
7272,62,84697,office equipment,7968.01,26-4-2024
7273,83,51089,drink,6329.57,28-1-2024
7274,31,66040,drink,9509.68,22-7-2024
7275,14,28544,fashion and apparel,7910.47,15-8-2024
7276,80,21732,shoes,3532.97,6-11-2024
7277,68,18960,food and beverage,5288.6,19-3-2024
7278,47,39489,fashion and apparel,4449.07,1-3-2024
7279,79,48495,electronics,2600.9,27-11-2024
7280,5,57732,toys and hobbies,9059.48,12-10-2024
7281,91,93599,fashion and apparel,4362.21,22-10-2024
7282,6,16972,furniture and decor,6957.59,13-5-2024
7283,81,32854,cosmetics and bodycare,9785.55,20-8-2024
7284,32,41675,food and beverage,1337.05,25-7-2024
7285,91,15393,electronics,9407.05,3-5-2024
7286,77,13593,toys and hobbies,4590.37,5-9-2024
7287,89,38252,electronics,3043.92,25-1-2024
7288,69,48848,food and beverage,2231.09,9-7-2024
7289,21,76543,pet products,4999.49,4-2-2024
7290,30,68213,shoes,7987.94,2-6-2024
7291,60,50143,electronics,9765.57,26-4-2024
7292,88,1409,cosmetics and bodycare,8768.48,28-9-2024
7293,21,9478,drink,687.87,11-5-2024
7294,12,27071,drink,4598.65,17-1-2024
7295,25,61131,media,4990.25,5-7-2024
7296,45,85141,drink,7381.15,13-7-2024
7297,94,58635,cosmetics and bodycare,5665.59,20-11-2024
7298,91,99416,electronics,6927.4,4-9-2024
7299,17,86656,food and beverage,7104.11,21-3-2024
7300,82,31295,furniture and decor,5255.27,21-12-2024
7301,7,2253,cosmetics and bodycare,1155.79,9-11-2024
7302,43,85846,electronics,2292.13,12-8-2024
7303,76,14985,shoes,1494.13,22-12-2024
7304,18,93374,electronics,7496.59,19-3-2024
7305,54,18747,cosmetics and bodycare,9630.53,1-3-2024
7306,68,51299,shoes,5461.09,5-8-2024
7307,85,43912,media,8689.83,13-12-2024
7308,24,17704,furniture and decor,7203.11,19-1-2024
7309,13,7297,media,3219.32,13-9-2024
7310,96,37549,shoes,1989.48,5-2-2024
7311,12,65448,fashion and apparel,7263.17,6-3-2024
7312,50,41883,fashion and apparel,3907.16,7-4-2024
7313,53,24653,drink,1196.12,22-7-2024
7314,50,57404,digital services,3455.19,3-8-2024
7315,14,37472,electronics,6722.44,18-12-2024
7316,81,30576,shoes,6300.96,14-9-2024
7317,57,11475,office equipment,1603.03,14-2-2024
7318,55,24971,media,8811.91,3-12-2024
7319,60,79508,digital services,3823.11,23-2-2024
7320,19,30104,electronics,2740.94,8-11-2024
7321,7,96236,electronics,8551.77,26-3-2024
7322,77,10763,health and wellness,608.19,2-9-2024
7323,21,76124,pet products,3105.41,26-1-2024
7324,48,19711,digital services,9988.68,4-6-2024
7325,74,7222,drink,6453.68,28-9-2024
7326,92,84123,shoes,4031.38,17-1-2024
7327,76,30406,furniture and decor,2085.87,23-8-2024
7328,23,91209,drink,7335.73,5-8-2024
7329,80,76843,fashion and apparel,7126.15,6-6-2024
7330,66,97610,shoes,3562.66,24-12-2024
7331,79,86275,toys and hobbies,1743.16,10-8-2024
7332,72,63097,digital services,980.02,21-10-2024
7333,20,71908,fashion and apparel,5307.68,13-11-2024
7334,2,78439,digital services,2162.4,26-8-2024
7335,10,95502,pet products,9596.51,23-1-2024
7336,71,14547,digital services,8389.13,23-9-2024
7337,100,55461,fashion and apparel,8690.08,9-5-2024
7338,70,64894,pet products,9017.27,10-1-2024
7339,28,98207,office equipment,5996.07,8-2-2024
7340,68,89920,cosmetics and bodycare,1491.06,23-2-2024
7341,29,65633,toys and hobbies,1880.59,1-1-2024
7342,5,50758,furniture and decor,1391.76,9-3-2024
7343,10,99893,health and wellness,9021.77,15-12-2024
7344,71,23736,shoes,5325.57,8-1-2024
7345,29,16972,furniture and decor,6957.59,7-10-2024
7346,72,9169,health and wellness,9347.67,20-6-2024
7347,16,39902,office equipment,2731.24,6-1-2024
7348,43,46105,media,3855.88,22-12-2024
7349,55,98085,shoes,8372.65,19-7-2024
7350,84,1650,media,2381.22,15-3-2024
7351,31,82477,health and wellness,2443.75,1-6-2024
7352,68,74789,food and beverage,9459.34,18-2-2024
7353,86,84533,fashion and apparel,3391.09,15-1-2024
7354,2,21697,drink,7686.93,1-12-2024
7355,23,83945,digital services,5504.86,27-3-2024
7356,97,22038,drink,9534.82,22-6-2024
7357,28,9402,furniture and decor,4937.75,6-5-2024
7358,21,92215,shoes,469.56,11-10-2024
7359,76,2439,furniture and decor,9655.04,14-10-2024
7360,12,35257,electronics,4584.03,25-7-2024
7361,70,16339,office equipment,4601.69,18-8-2024
7362,72,13593,toys and hobbies,4590.37,15-7-2024
7363,51,50143,electronics,9765.57,21-3-2024
7364,70,28571,cosmetics and bodycare,1784.59,7-5-2024
7365,33,44509,electronics,8918.98,17-11-2024
7366,35,22406,drink,8822.3,25-2-2024
7367,77,60066,fashion and apparel,7646.6,8-4-2024
7368,86,97913,media,3459.98,4-9-2024
7369,99,19704,health and wellness,3350.67,7-1-2024
7370,5,10973,pet products,1411.77,7-2-2024
7371,32,39824,health and wellness,786.09,27-1-2024
7372,16,46563,toys and hobbies,9466.41,27-8-2024
7373,58,12478,digital services,1191.25,25-10-2024
7374,66,14274,health and wellness,8557.9,20-4-2024
7375,25,87240,office equipment,5249.94,24-3-2024
7376,75,90609,food and beverage,266.45,8-3-2024
7377,18,70158,shoes,6673.05,15-4-2024
7378,46,74432,shoes,766.83,2-11-2024
7379,60,25269,pet products,1556.38,8-3-2024
7380,37,79508,digital services,3823.11,25-12-2024
7381,84,1882,drink,9658.99,13-6-2024
7382,38,46792,electronics,4799.09,8-8-2024
7383,70,64809,pet products,9421.73,18-8-2024
7384,65,90199,digital services,3029.11,22-9-2024
7385,76,46384,media,7825.92,28-4-2024
7386,58,99313,shoes,7585.83,9-3-2024
7387,10,10544,fashion and apparel,2996.68,8-3-2024
7388,57,14747,furniture and decor,6738.09,1-5-2024
7389,82,72615,toys and hobbies,3600.28,21-4-2024
7390,51,13219,furniture and decor,7915.64,10-12-2024
7391,55,40061,office equipment,4891.61,19-10-2024
7392,62,73497,media,2092.21,11-6-2024
7393,64,35962,pet products,5226.62,22-12-2024
7394,40,24653,drink,1196.12,28-6-2024
7395,31,93902,cosmetics and bodycare,8336.85,17-3-2024
7396,61,49103,toys and hobbies,901.81,13-1-2024
7397,36,25806,health and wellness,8833.52,10-12-2024
7398,62,31115,toys and hobbies,5656.51,3-9-2024
7399,80,30189,furniture and decor,5143.75,17-6-2024
7400,90,88074,health and wellness,857.7,8-6-2024
7401,10,38252,electronics,3043.92,11-2-2024
7402,83,81608,pet products,8826.76,17-8-2024
7403,49,51299,shoes,5461.09,21-6-2024
7404,33,11499,cosmetics and bodycare,2524.19,18-4-2024
7405,50,52219,electronics,3116.36,17-2-2024
7406,66,2774,shoes,1592.29,24-11-2024
7407,64,90277,fashion and apparel,8917.34,27-10-2024
7408,83,75284,furniture and decor,130.19,12-7-2024
7409,2,77393,health and wellness,6563.45,4-9-2024
7410,7,57046,cosmetics and bodycare,5789.34,18-12-2024
7411,73,1196,health and wellness,4653.48,5-4-2024
7412,68,88784,shoes,4944.7,16-6-2024
7413,98,23096,office equipment,7908.94,3-5-2024
7414,85,50576,fashion and apparel,4890.99,6-9-2024
7415,92,79778,office equipment,1891.98,12-9-2024
7416,33,25819,digital services,4205.35,11-6-2024
7417,37,12169,food and beverage,2932.69,26-5-2024
7418,22,13228,drink,1737.28,25-5-2024
7419,90,88395,food and beverage,877.62,18-8-2024
7420,96,24642,media,2137.82,25-3-2024
7421,92,75582,shoes,6975.02,7-4-2024
7422,98,3867,media,3662.61,24-4-2024
7423,2,45857,furniture and decor,1255.24,27-2-2024
7424,52,74789,food and beverage,9459.34,7-10-2024
7425,71,17538,office equipment,9402.89,22-11-2024
7426,79,53459,pet products,6424.26,15-3-2024
7427,38,74658,food and beverage,385.82,2-5-2024
7428,81,52689,furniture and decor,2163.88,20-6-2024
7429,68,64333,pet products,7681.81,2-5-2024
7430,66,723,digital services,7964.68,24-1-2024
7431,46,5859,drink,5800.67,17-12-2024
7432,84,9981,health and wellness,7244.84,6-2-2024
7433,41,28647,furniture and decor,1884.12,18-1-2024
7434,76,17176,office equipment,9748.55,14-4-2024
7435,64,99429,digital services,4333.55,24-6-2024
7436,97,45983,fashion and apparel,3283.62,9-3-2024
7437,14,21470,fashion and apparel,472.82,7-12-2024
7438,47,77053,office equipment,5519.95,10-4-2024
7439,7,12617,fashion and apparel,4281.83,3-10-2024
7440,58,20255,electronics,7063.32,23-5-2024
7441,59,14183,electronics,2577.89,11-12-2024
7442,39,13994,electronics,5108.41,2-4-2024
7443,5,84123,shoes,4031.38,14-7-2024
7444,89,30964,digital services,5709.01,1-10-2024
7445,58,56550,cosmetics and bodycare,5780.79,2-3-2024
7446,27,71398,media,2339.69,13-10-2024
7447,1,51561,drink,1324.58,23-5-2024
7448,89,25084,health and wellness,1296.08,10-5-2024
7449,35,39489,fashion and apparel,4449.07,4-11-2024
7450,55,35321,fashion and apparel,6903.3,14-3-2024
7451,100,42951,food and beverage,4376.55,23-4-2024
7452,56,94218,office equipment,3074.81,27-5-2024
7453,69,33398,office equipment,4490.3,25-2-2024
7454,15,93184,toys and hobbies,6062.0,3-7-2024
7455,76,96889,office equipment,5289.99,2-7-2024
7456,52,16339,office equipment,4601.69,12-11-2024
7457,20,44578,cosmetics and bodycare,8195.55,28-1-2024
7458,2,30576,shoes,6300.96,9-5-2024
7459,31,27710,drink,2520.04,19-7-2024
7460,6,7867,drink,1359.57,23-1-2024
7461,54,62770,digital services,5997.52,19-8-2024
7462,43,72394,electronics,4049.86,17-9-2024
7463,40,46839,furniture and decor,9604.74,8-7-2024
7464,35,84123,shoes,4031.38,5-8-2024
7465,64,2457,shoes,3881.13,23-6-2024
7466,60,12594,toys and hobbies,6698.7,18-7-2024
7467,8,92223,cosmetics and bodycare,2521.63,6-5-2024
7468,3,32854,cosmetics and bodycare,9785.55,3-5-2024
7469,15,79508,digital services,3823.11,26-6-2024
7470,93,20498,electronics,5855.38,21-8-2024
7471,83,73497,media,2092.21,12-7-2024
7472,52,90839,food and beverage,5538.15,2-6-2024
7473,27,69833,digital services,7708.22,25-11-2024
7474,40,53153,drink,1163.78,17-10-2024
7475,80,67969,fashion and apparel,309.65,5-2-2024
7476,68,5859,drink,5800.67,18-11-2024
7477,61,83824,media,7023.17,26-2-2024
7478,97,20272,toys and hobbies,6153.5,14-4-2024
7479,56,87282,fashion and apparel,5676.42,15-10-2024
7480,67,46839,furniture and decor,9604.74,18-3-2024
7481,15,17885,health and wellness,2889.51,27-3-2024
7482,66,59625,furniture and decor,3030.42,22-6-2024
7483,97,80751,food and beverage,6892.56,2-7-2024
7484,52,2996,toys and hobbies,8830.12,12-6-2024
7485,5,12795,fashion and apparel,3973.79,8-3-2024
7486,96,93386,office equipment,5999.4,20-1-2024
7487,20,67022,media,5561.03,10-12-2024
7488,23,53997,drink,8254.41,28-2-2024
7489,4,63431,toys and hobbies,3619.02,15-5-2024
7490,76,84352,fashion and apparel,2046.08,18-12-2024
7491,49,43208,toys and hobbies,5567.14,2-8-2024
7492,29,98331,drink,3541.98,16-1-2024
7493,68,32384,health and wellness,528.53,19-6-2024
7494,33,70647,digital services,2908.35,1-6-2024
7495,92,13535,food and beverage,3981.46,2-10-2024
7496,59,80324,pet products,826.1,24-6-2024
7497,73,32186,shoes,1417.14,24-5-2024
7498,5,96559,shoes,8883.44,27-12-2024
7499,72,46792,electronics,4799.09,11-10-2024
7500,39,45523,furniture and decor,3891.12,16-3-2024
7501,60,70464,shoes,523.3,20-5-2024
7502,36,74844,fashion and apparel,5242.05,19-4-2024
7503,51,77742,fashion and apparel,9899.87,9-1-2024
7504,92,27977,pet products,6820.54,22-8-2024
7505,34,99308,health and wellness,1938.19,18-12-2024
7506,96,20330,shoes,4829.97,25-11-2024
7507,27,11577,furniture and decor,1787.61,5-2-2024
7508,81,70425,health and wellness,1256.68,7-3-2024
7509,67,13219,furniture and decor,7915.64,26-11-2024
7510,18,90385,office equipment,5457.59,24-7-2024
7511,82,11897,fashion and apparel,8558.72,13-6-2024
7512,78,48514,food and beverage,820.88,8-3-2024
7513,4,84609,toys and hobbies,4970.09,24-6-2024
7514,46,8001,pet products,3695.67,8-9-2024
7515,99,70884,toys and hobbies,7705.78,15-4-2024
7516,48,49813,toys and hobbies,5291.24,11-7-2024
7517,48,15269,food and beverage,2044.73,5-5-2024
7518,79,45928,media,444.74,15-10-2024
7519,41,88541,furniture and decor,8216.9,15-9-2024
7520,87,92796,health and wellness,960.56,22-2-2024
7521,38,72711,health and wellness,288.23,25-12-2024
7522,1,94234,media,6030.13,25-6-2024
7523,23,22038,drink,9534.82,23-11-2024
7524,5,96559,shoes,8883.44,3-9-2024
7525,60,53618,furniture and decor,3444.25,12-9-2024
7526,55,28748,media,4584.7,9-5-2024
7527,6,96785,fashion and apparel,3250.11,7-11-2024
7528,87,95443,furniture and decor,497.43,25-5-2024
7529,15,1000,cosmetics and bodycare,385.95,24-11-2024
7530,46,79073,digital services,1689.14,28-11-2024
7531,41,60048,toys and hobbies,199.24,12-3-2024
7532,32,99603,electronics,7339.86,3-11-2024
7533,72,30406,furniture and decor,2085.87,10-12-2024
7534,99,47194,pet products,1547.75,26-1-2024
7535,100,46299,electronics,8276.49,25-9-2024
7536,64,40408,electronics,553.13,7-4-2024
7537,25,37635,drink,3263.84,23-3-2024
7538,70,78445,food and beverage,7417.4,15-7-2024
7539,98,28002,food and beverage,1675.3,20-7-2024
7540,37,11023,food and beverage,2666.13,5-10-2024
7541,27,13219,furniture and decor,7915.64,1-2-2024
7542,83,78613,fashion and apparel,3268.56,18-4-2024
7543,98,94760,furniture and decor,9072.26,3-8-2024
7544,61,52980,electronics,2850.43,12-11-2024
7545,54,3867,media,3662.61,19-1-2024
7546,52,40930,shoes,6163.85,7-9-2024
7547,99,7146,food and beverage,2597.71,25-4-2024
7548,58,77424,fashion and apparel,2595.06,17-6-2024
7549,84,91524,shoes,1672.27,7-1-2024
7550,23,21393,health and wellness,634.79,26-7-2024
7551,84,13675,electronics,7397.9,16-10-2024
7552,34,15285,food and beverage,8637.51,8-8-2024
7553,72,7346,pet products,5135.19,19-7-2024
7554,4,48495,electronics,2600.9,6-1-2024
7555,60,1650,media,2381.22,1-3-2024
7556,8,21393,health and wellness,634.79,4-12-2024
7557,92,47132,health and wellness,8600.54,7-2-2024
7558,95,85874,shoes,226.99,22-9-2024
7559,50,61698,drink,1116.5,14-2-2024
7560,54,12316,media,8350.86,28-4-2024
7561,95,10744,electronics,3720.7,15-6-2024
7562,56,43895,cosmetics and bodycare,2883.39,23-9-2024
7563,27,52571,fashion and apparel,2461.93,26-4-2024
7564,9,95655,shoes,4489.04,10-2-2024
7565,42,64714,cosmetics and bodycare,5655.68,21-10-2024
7566,31,48848,food and beverage,2231.09,26-4-2024
7567,64,6733,cosmetics and bodycare,7693.25,23-11-2024
7568,25,81696,media,3659.06,25-12-2024
7569,86,7102,fashion and apparel,509.91,2-2-2024
7570,44,14274,health and wellness,8557.9,20-3-2024
7571,45,78355,fashion and apparel,7032.94,26-1-2024
7572,85,9995,toys and hobbies,4679.43,15-4-2024
7573,2,8947,food and beverage,1238.12,15-4-2024
7574,3,21946,health and wellness,8930.05,14-11-2024
7575,91,36609,media,4321.53,2-10-2024
7576,11,29581,digital services,2633.57,5-11-2024
7577,73,75246,electronics,3452.35,7-3-2024
7578,50,77648,drink,5878.53,20-3-2024
7579,84,53153,drink,1163.78,20-5-2024
7580,45,54353,digital services,7609.47,23-9-2024
7581,10,71666,drink,8085.4,18-3-2024
7582,44,82313,pet products,9960.6,28-3-2024
7583,14,67286,food and beverage,278.6,14-1-2024
7584,47,9478,drink,687.87,28-3-2024
7585,67,15065,drink,2052.89,11-11-2024
7586,70,51080,electronics,3077.44,6-8-2024
7587,43,9497,office equipment,5342.71,12-3-2024
7588,87,18747,cosmetics and bodycare,9630.53,18-9-2024
7589,91,60734,electronics,4084.19,20-8-2024
7590,9,87560,office equipment,6460.24,5-6-2024
7591,71,99893,health and wellness,9021.77,27-7-2024
7592,40,59504,media,7620.13,11-12-2024
7593,75,45074,digital services,1958.42,20-11-2024
7594,53,56410,media,1938.17,3-6-2024
7595,84,33724,shoes,5292.57,25-6-2024
7596,65,99491,fashion and apparel,6450.08,21-4-2024
7597,51,4123,electronics,3238.48,20-1-2024
7598,92,75464,drink,3240.86,12-1-2024
7599,22,69302,cosmetics and bodycare,8192.48,27-5-2024
7600,26,93386,office equipment,5999.4,20-1-2024
7601,74,97777,cosmetics and bodycare,849.01,24-9-2024
7602,89,28748,media,4584.7,13-2-2024
7603,67,28571,cosmetics and bodycare,1784.59,21-12-2024
7604,64,90875,drink,3475.03,16-7-2024
7605,41,6363,fashion and apparel,7396.74,28-2-2024
7606,4,529,fashion and apparel,151.98,22-8-2024
7607,52,7474,digital services,9560.52,25-3-2024
7608,93,4962,shoes,863.28,11-12-2024
7609,77,62254,toys and hobbies,8426.55,12-6-2024
7610,17,90277,fashion and apparel,8917.34,27-10-2024
7611,66,74844,fashion and apparel,5242.05,26-11-2024
7612,59,3000,fashion and apparel,9650.36,10-10-2024
7613,59,19704,health and wellness,3350.67,16-8-2024
7614,21,26243,fashion and apparel,9928.7,3-3-2024
7615,63,58635,cosmetics and bodycare,5665.59,14-6-2024
7616,34,96785,fashion and apparel,3250.11,27-12-2024
7617,73,54010,shoes,3756.63,20-11-2024
7618,30,82313,pet products,9960.6,28-8-2024
7619,63,69302,cosmetics and bodycare,8192.48,26-12-2024
7620,61,3715,cosmetics and bodycare,7664.79,19-1-2024
7621,46,39338,media,2165.73,4-9-2024
7622,48,4035,electronics,1406.53,20-9-2024
7623,61,50474,pet products,3037.94,27-3-2024
7624,14,93822,digital services,7572.83,12-5-2024
7625,26,38352,cosmetics and bodycare,9929.81,11-8-2024
7626,25,22352,drink,529.52,1-11-2024
7627,76,70857,electronics,3613.38,17-5-2024
7628,62,99308,health and wellness,1938.19,9-1-2024
7629,26,20846,health and wellness,9018.0,3-9-2024
7630,66,80751,food and beverage,6892.56,9-1-2024
7631,42,87282,fashion and apparel,5676.42,11-7-2024
7632,65,41503,electronics,8293.5,11-7-2024
7633,53,22038,drink,9534.82,24-2-2024
7634,62,11701,shoes,6311.55,21-3-2024
7635,27,15937,cosmetics and bodycare,2242.23,3-9-2024
7636,70,3989,food and beverage,4497.39,5-5-2024
7637,94,8015,furniture and decor,4778.12,28-10-2024
7638,32,75443,fashion and apparel,8896.82,13-3-2024
7639,13,19704,health and wellness,3350.67,3-10-2024
7640,47,49294,office equipment,3562.9,13-4-2024
7641,54,33347,furniture and decor,6676.0,9-1-2024
7642,95,43495,digital services,5775.65,26-9-2024
7643,85,83408,fashion and apparel,6301.68,16-7-2024
7644,25,36391,office equipment,2994.14,5-12-2024
7645,74,49444,shoes,6916.38,6-9-2024
7646,88,22046,digital services,4557.76,15-8-2024
7647,56,3429,toys and hobbies,8440.03,6-10-2024
7648,28,89920,cosmetics and bodycare,1491.06,15-5-2024
7649,20,52571,fashion and apparel,2461.93,21-10-2024
7650,56,4282,pet products,4886.27,25-4-2024
7651,66,9925,health and wellness,4410.38,14-10-2024
7652,49,52219,electronics,3116.36,15-3-2024
7653,75,1167,pet products,8651.76,15-3-2024
7654,68,32418,food and beverage,9419.37,28-8-2024
7655,97,54998,food and beverage,2122.79,6-6-2024
7656,69,43057,office equipment,1955.52,20-4-2024
7657,29,93902,cosmetics and bodycare,8336.85,7-10-2024
7658,45,21732,shoes,3532.97,13-9-2024
7659,6,63097,digital services,980.02,10-6-2024
7660,21,92657,media,3459.66,9-6-2024
